RESORT	BUILDING	GRS_CODES	CRDITS_PICKUP	SQUARE_UNIT_MEASUREMENT	SQUARE_UNITS	ORDER_BY	ROOM	KEY_CODE	EXTENSIONS	TURNDOWN	PHONE_NUMBER	DECODE_R_MEETINGROOM_YN_Y_F_ME	RATE_AMOUNT	SMOKING_PREFERENCE	TYPE	CLASS	DESCRIPTION	CREDITS_DEPARTURE	CREDITS_TURNDOWN	CREDITS	FLOOR	ROOM_FLOOR	RATE_CODE	MAX_OCCUPANCY	HK_SECTION_CODE	HK_EVENING_SECTION	COMPONENT_ROOM	CONNECTING_SUITES	FEATURES	OVOS_GRADE_CODE
MALHA	MAIN		0				IACCM			N		Y			S&C	GENERIC	Maurice De Cesare - IACC	0	0	0		04								
MALHA	IN		0				IMR			Y		Y			S&C	GENERIC	Inside Meeting Room/s	0	0	0	2	02		500						
MALHA	IN		0				JUPF			Y		Y			S&C	GENERIC	Jupiter Foyer	0	0	0	2	02		100						
MALHA	IN		0				KDC			Y		Y			S&C	GENERIC	Kid's Club	0	0	0	2	02		100						
MALHA	INOT		0				L12			Y		Y			S&C	GENERIC	Palm Suite 1 & 2	0	0	0	7	07		500						
MALHA	INOT		0				L23			Y		Y			S&C	GENERIC	Palm Suite 2 & 3	0	0	0	7	07								
MALHA	INOT		0				LEJ			Y		Y			S&C	GENERIC	Palm Suite	0	0	0	7	07		500						
MALHA	INOT		0				LJ1			Y		Y			S&C	GENERIC	Palm Suite 1	0	0	0	7	07								
MALHA	INOT		0				LJ2			Y		Y			S&C	GENERIC	Palm Suite 2	0	0	0	7	07								
MALHA	INOT		0				LJ3			Y		Y			S&C	GENERIC	Palm Suite 3	0	0	0	7	07								
MALHA	IN		0				LJF			Y		Y			S&C	GENERIC	Palm Suite Foyer	0	0	0	7	07		400						
MALHA	IN		0				LUG			Y		Y			S&C	GENERIC	Front Desk Luggage Room	0	0	0	2	02		100						
MALHA	MAIN		0				NEPT			N		Y			S&C	GENERIC	Neptune - IACC	0	0	0		04								
MALHA	MAIN		0				NEPT1			N		Y			S&C	GENERIC	Neptune I - IACC	0	0	0		04								
MALHA	MAIN		0				NEPT2			N		Y			S&C	GENERIC	Neptune II - IACC	0	0	0		04								
MALHA	MAIN		0				NEPT3			N		Y			S&C	GENERIC	Neptune III - IACC	0	0	0		04								
MALHA	MAIN		0				NEPT4			N		Y			S&C	GENERIC	Neptune IV - IACC	0	0	0		04								
MALHA	MAIN		0				NEPT5			N		Y			S&C	GENERIC	Neptune I & II - IACC	0	0	0		04								
MALHA	IN		0				OBR			Y		Y			S&C	GENERIC	Outside breakout rooms	0	0	0				1000						
MALHA	OUT		0				OUT			Y		Y			S&C	GENERIC	Outside Catering Venue	0	0	0				1500						
MALHA	INOT		0				PAR			Y		Y			S&C	GENERIC	Paranga Restaurant	0	0	0				350						
MALHA	OUT		0				PARUP			N		Y			S&C	GENERIC	Paranga Upper Deck	0	0	0				120						
MALHA	IN		0				PRES			N		Y			S&C	GENERIC	Presidential Suite	0	0	0		15								
MALHA	OUT		0				PRL			N		Y			S&C	GENERIC	Paranga Lido	0	0	0										
MALHA			0				PX1001			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1002			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1003			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1004			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1005			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1006			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1007			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1008			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1009			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1010			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1011			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1012			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1013			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1014			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1015			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1016			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1017			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1018			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1019			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1020			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1021			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1022			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1023			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1024			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1025			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1026			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1027			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1028			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1029			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1030			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1031			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1032			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1033			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1034			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1035			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1036			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1037			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1038			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1039			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1040			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1041			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1042			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1043			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1044			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1045			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1046			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1047			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1048			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1049			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1050			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1051			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1052			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1053			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1054			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1055			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1101			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1102			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1103			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1104			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1105			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1106			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1107			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1108			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1109			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1110			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1111			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1112			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1113			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1114			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1115			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1116			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1117			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1118			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1119			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1120			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1121			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1122			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1123			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1124			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1125			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1126			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1127			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1128			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1129			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1130			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1131			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1132			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1133			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1134			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1135			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1136			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1137			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1138			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1139			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1140			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1141			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1142			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1143			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1144			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1145			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1146			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1147			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1148			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1149			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1150			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1151			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1201			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1202			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1203			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1204			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1205			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1206			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1207			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1208			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1209			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1210			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1211			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1212			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1213			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1214			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1215			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1216			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1217			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1218			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1219			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1220			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1221			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1222			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1223			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1224			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1225			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1226			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1227			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1228			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1229			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1230			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1231			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1232			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1233			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1234			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1235			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1236			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1237			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1238			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1239			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1240			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1241			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1242			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1243			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1244			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1245			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1246			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1247			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1248			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1249			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1301			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1302			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1303			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1304			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1305			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1306			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1307			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1308			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1309			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1310			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1311			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1312			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1313			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1314			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1315			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1316			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1317			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1318			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1319			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1320			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1321			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1322			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1323			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1324			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1325			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1326			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1327			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1328			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1329			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1330			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1331			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1332			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1333			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1334			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1335			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1336			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1337			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1338			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1339			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1340			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1341			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1342			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1343			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1344			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1345			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1346			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1347			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1401			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1402			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1403			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1404			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1405			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1406			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1407			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1408			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1409			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1410			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1411			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1412			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1413			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1414			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1415			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1416			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1417			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1418			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1419			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1420			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1421			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1422			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1423			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1424			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1425			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1426			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1427			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1428			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1429			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1430			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1431			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1432			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1433			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1434			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1435			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1436			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1437			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1438			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1439			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1440			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1441			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1442			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1443			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1444			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1445			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1501			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1502			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1503			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1504			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1505			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1506			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1507			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1508			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1509			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1510			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1511			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1512			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1513			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1515			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1516			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX1600			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX501			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX502			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX503			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX504			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX505			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX506			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX507			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX508			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX509			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX510			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX511			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX512			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX513			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX514			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX515			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX516			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX517			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX518			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX601			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX602			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX603			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX604			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX605			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX606			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX607			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX608			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX609			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX610			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX611			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX612			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX613			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX614			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX615			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX616			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX617			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX618			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX701			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX702			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX703			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX704			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX705			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX706			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX707			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX708			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX709			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX710			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX711			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX712			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX713			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX714			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX715			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX716			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX717			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX718			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX719			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX720			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX721			N		N			PX	GENERIC	PX Room	0	0	0				1						
